"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"NA","N/A","True","English","The Trap","UK","Alan Freestone, Fergus March, James Wren","N/A","N/A","Fergus March","15 Aug 2011","Alex Kirk, Felicity Wren, James Wren, Sean Garratt","2011","Comedy, Horror","N/A","90 min","movie","N/A","N/A","tt2048905"
"N/A","N/A","True","N/A","Cinematic Titanic Live: War of the Insects","N/A","N/A","N/A","7.3","Tim Ford","N/A","Trace Beaulieu, Frank Conniff, Joel Hodgson, Mary Jo Pehl","2011","Comedy","N/A","N/A","movie","N/A","13","tt2190221"
"Twenty years ago, a virus killed off all of the males on Planet Pussycat. Faced with inevitable extinction, Queen Betty of Pussycat hatched a plan to save her loyal subjects - the remaining...","N/A","True","English","Psycho Bettys from Planet Pussycat","USA","Aaron Hendren","N/A","6.7","Aaron Hendren","N/A","Morse Bicknell, Serouj Bingham, Alisia Downing, Joanna Furgal","2011","Comedy, Musical, Sci-Fi","N/A","95 min","movie","N/A","10","tt2078709"
"N/A","N/A","True","N/A","It's Complicated","N/A","DeMar Richardson, DeMar Richardson","N/A","N/A","DeMar Richardson","N/A","Jerry O. Adams, Keya Ashimi, Andrea Bridges, Schuyler J. Carson","2011","Drama, Mystery, Thriller","N/A","1 h 1 min","movie","N/A","N/A","tt2235567"
"A young guy, genuinely interested in esoteric matters, incite his friends to come along with him to an empty house somewhere far from civilization. Once there, he explains his plan to carry...","N/A","True","Polish, Spanish","Okupacja","Poland, Mexico","Carlos Kasuski (original screenplay)","N/A","N/A","Carlos Kasuski","01 Jun 2011","Stanislaw Brudny, Tomasz Ciachorowski, Hubert Jarczak, Emilia Komarnicka","2011","Mystery, Thriller","N/A","91 min","movie","N/A","N/A","tt1744637"
"N/A","N/A","True","Malay","Al-Hijab","Malaysia","Mohd Pierre Andre (screenplay)","N/A","N/A","Mohd Pierre Andre","06 Oct 2011","Mohd Pierre Andre, Fathia, Maimon Mutalib, Nor Albaniah","2011","Horror","1 nomination.","90 min","movie","N/A","N/A","tt2127252"
"I do not come blanket-covered from the dust of paper, or wallpaper, less from the variety show, I have always been in the warehouse close to the box of explosives.","N/A","True","Georgian","Dabadebulebi Saqartveloshi","Georgia","Tako Shavgulidze","N/A","7.5","Tako Shavgulidze","N/A","Nutsa Kukhianidze, Tamar Bziava, Vano Tarkhnishvili, Giorgi Giorganashvili","2011","Drama","N/A","81 min","movie","N/A","25","tt1887713"
"N/A","N/A","True","N/A","NA","N/A","Kit Hopkins, Mathias Klaschka","N/A","3.8","Sigi Rothemund","14 Dec 2012","Brahim Achabbakhe, Martin Armknecht, Hannah Heile, Christine Neubauer","2011","Comedy","N/A","1 h 30 min","movie","N/A","19","tt1971385"
"N/A","16","True","N/A","Orillas","N/A","NA","N/A","5.3","NA","10 Nov 2011","Leonel Arancibia, Dalma Maradona, Javier Lombardo, Daniel Valenzuela","2011","Action, Drama","N/A","1 h 36 min","movie","N/A","8","tt1841781"
"N/A","N/A","True","N/A","Migration of the Belted Bonito","N/A","Lyudmil Todorov","N/A","N/A","Lyudmil Todorov","N/A","Itzhak Finzi, Velko Kynev, Hristo Mutafchiev, Gergana Stoyanova","2011","Comedy","N/A","1 h 25 min","movie","N/A","N/A","tt2963088"
"A comedy with depth about identical twin sisters. The only way Angel, a lingerie model, can get medical care for a life-threatening condition is to trade places with Mary, a nun.","PG-13","True","N/A","Sister Mary's Angel","N/A","Mary Knight","N/A","7.8","Mary Knight","N/A","Alix Angelis, Kris Angelis, Kc Guyer, Jesse Vint","2011","Comedy, Drama, Romance","N/A","1 h 28 min","movie","N/A","6","tt2075309"
"N/A","N/A","True","Japanese","Cheerfu11y","Japan","NA","N/A","N/A","NA","22 Oct 2011","NA","2011","Drama","N/A","80 min","movie","N/A","N/A","tt2051842"
"Matches visualizes small moments in the lives of five characters of varying ages, who question the expectation and definition of growing old. The unusual pairing of two characters on a road...","N/A","True","English","Matches","USA","Annie Sakellar","N/A","7.3","Annie Sakellar","18 Sep 2011","Emily Beaulieu, Marian Clarke, Kevin Kate, Cam King","2011","Drama","N/A","57 min","movie","http://ia.media-imdb.com/images/M/MV5BMTU0MzYyNzIyMF5BMl5BanBnXkFtZTcwOTA5ODY4Ng@@._V1_SX300.jpg","14","tt2064858"
"The increased gap between the rich and the poor, economic instability, greed, resources dwindling for those on the bottom...","N/A","True","N/A","Prophecy to Laos","N/A","Jd Adamopolous","N/A","N/A","Jd Adamopolous, Jay Costa","N/A","Jd Adamopolous, Paul Dowdakin, Jason Michael Downing, Stephen Faust","2011","Drama, Thriller","N/A","1 h 24 min","movie","N/A","N/A","tt2005320"
"Generosity is an in depth look at the issue of homelessness. Through five main characters, the film...","N/A","True","N/A","Generosity","N/A","Ray Keller, Carmen Sasser","N/A","2.9","Ray Keller","N/A","David Maddalena, Mark David Nelson, Melinda Smart, David Alan Hays","2011","Drama","N/A","1 h 59 min","movie","http://ia.media-imdb.com/images/M/MV5BMjA0NTY1MDE1NV5BMl5BanBnXkFtZTcwOTE5MjMwMg@@._V1_SX300.jpg","7","tt1316050"
"N/A","N/A","True","N/A","NA","N/A","NA","N/A","N/A","Mototsugu Watanabe","02 Sep 2011","NA","2011","N/A","N/A","1 h","movie","N/A","N/A","tt2418140"
"A man discovers an unusual note in an empty cookie jar. However, he doesn't realize how unusual the note really is and that ridiculous events are about to unfold.","Not Rated","True","English","The Post It Ghost","USA","Alan Abulencia, Matt Abulencia, David Evangelista (additional material), Taylor Metras (additional material)","N/A","N/A","Alan Abulencia","01 Sep 2011","Alan Abulencia, Matt Abulencia, Brandon Clement, David Evangelista","2011","Comedy","N/A","97 min","movie","N/A","N/A","tt2067009"
"N/A","N/A","True","German","NA","Germany","NA","N/A","3.9","NA","02 Jun 2011","Eva Habermann, John Barron, Stefan Hossfeld, Luzie Buck","2011","Comedy","N/A","97 min","movie","N/A","18","tt1947970"
"A movie about a martial arts champion who avenges for the death of his wife against the mafia.","N/A","True","English","Revenge of the Black Eagle","USA","Liridoni Ivezaj, Jamie Wheatley","N/A","N/A","Liridon Pjetri Ivezaj, Jamie Wheatley","10 Nov 2011","Liridon Pjetri Ivezaj, Alex Safi, Jamie Wheatley, Jessica Danley","2011","Action","N/A","100 min","movie","N/A","N/A","tt2012007"
"N/A","PG","True","N/A","Leaving Gracefully","N/A","Chia-chia Peng","N/A","6.1","Chia-chia Peng","17 Jun 2011","N/A","2011","Family","N/A","1 h 47 min","movie","N/A","15","tt2171951"
"N/A","N/A","True","N/A","Kentut","N/A","Aria Kusumadewa","N/A","4.6","Aria Kusumadewa","01 Jun 2011","Deddy Mizwar, Ira Wibowo, Keke Soeryo, Cok Simbara","2011","Comedy, Drama","N/A","90 min","movie","N/A","18","tt2062567"
"N/A","N/A","True","Portuguese","O Carteiro","Brazil","Reginaldo Faria","N/A","3.7","Reginaldo Faria","11 Aug 2011","Cande Faria, Ana Carolina Machado, Dany Stenzel, Felipe De Paula","2011","Drama","1 win.","N/A","movie","N/A","9","tt2153980"
"after being fired from his warranty department job, Eddie found a temp job as moving company driver...","N/A","True","N/A","Delivery Interrupted","N/A","Xing Chen","N/A","N/A","Xing Chen (co-director)","N/A","Rena Anakwe, Jessa Danielson, Jacob Insley, Lisa Ovies","2011","Action, Comedy","N/A","57 min","movie","N/A","N/A","tt2096427"
"A Man, a Woman and a Boy. Three people in a timeless landscape. They don't know each other, their cultural background is undefined...","N/A","True","N/A","Archeo","N/A","Jan Cvitkovic","N/A","6.3","Jan Cvitkovic","05 Apr 2012","Medea Novak, Niko Novak, Finzi Tommaso","2011","Drama","N/A","1 h 20 min","movie","N/A","16","tt2374787"
"N/A","U","True","N/A","Dosti","N/A","Ashok Pati, Bijoy Kandoi","N/A","6.0","Ashok Pati","02 Oct 2011","Sabyasachi Misra, Babusan, Megha Ghosh, Priya","2011","Drama, Family, Romance","N/A","N/A","movie","N/A","5","tt2078602"
"A U.S. Marine investigates the life of his father, a Cuban sports star.","N/A","True","N/A","Semper Fidel","N/A","Robert Pietri","N/A","N/A","Robert Pietri","N/A","NA","2011","Drama","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTMxODYwMDIyM15BMl5BanBnXkFtZTcwMTg3OTY2Mw@@._V1_SX300.jpg","N/A","tt1691451"
"N/A","N/A","True","N/A","Conan the Barbarian: The Motion Comic","N/A","N/A","N/A","5.1","N/A","01 Aug 2011","N/A","2011","Action","N/A","N/A","movie","N/A","16","tt1757713"
"The Blue of Noon is the story of Yu, a woman in her late twenties trapped in a miserable town in the Utah-Nevada border...","N/A","True","N/A","The Blue of Noon","N/A","Juan Azulay, Evan Robertson","N/A","N/A","Juan Azulay","N/A","Katie Soo, Maurice Compte, Tonya Cornelisse, Steve Alderfer","2011","Drama","N/A","N/A","movie","N/A","N/A","tt1423635"
"A charismatic doctor's guilt over a freak bike accident that paralyzed his beloved sibling compels him to kidnap young women he dates and use their eggs to inject embryonic stem cells into his brother so that he may walk again.","N/A","True","N/A","Pluripotent","N/A","Karen Buckton","N/A","N/A","Christopher Kulikowski","N/A","Philip Boyd, James Devoti, Agnes Olech","2011","Thriller","N/A","1 h 29 min","movie","http://ia.media-imdb.com/images/M/MV5BNTQxMzk0NTkwMV5BMl5BanBnXkFtZTcwNTQ2MzQ5NA@@._V1_SX300.jpg","N/A","tt1872141"
"N/A","M18","True","N/A","Pelukan janda hantu gerondong","N/A","Team Bintang Timur","N/A","3.7","Helfi C.H. Kardit","20 Jan 2011","Indah Kalalo, Aida Saskia, Wulan Guritno, Shidiq Hamidi","2011","Horror","N/A","N/A","movie","N/A","11","tt1859566"
"N/A","N/A","True","N/A","NA","N/A","Victor Ruano, Sarah Walko","N/A","8.0","Victor Ruano","N/A","NA","2011","Drama, Fantasy","N/A","1 h 30 min","movie","N/A","11","tt1564353"
"A graphic design prodigy decides to break from his reclusive lifestyle when he witnesses a murder and becomes suspicious of a plot to take over his family's billion dollar company.","N/A","True","N/A","Color","N/A","Cory Sheldon","N/A","5.3","Cory Sheldon","N/A","Cory Sheldon, Jenya Bailey, Tatyana Bailey, Eric Farkas","2011","Mystery","N/A","1 h 58 min","movie","http://ia.media-imdb.com/images/M/MV5BMTcwMTk4ODgyOV5BMl5BanBnXkFtZTcwOTIwOTQ4NA@@._V1_SX300.jpg","12","tt1825721"
"A love triangle ends and a murder investigation begins when Brennon seeks to prove his innocence when charged with murdering his two best friends, his former lover and her husband.","N/A","True","N/A","Cold Blue Eternal","N/A","Ian J. Keeney","N/A","5.7","Ian J. Keeney","N/A","Todd Pate, Vicky Pezza, Kevin O'Heron, Arnold A. Sidney Jr.","2011","Crime, Drama, Romance","N/A","1 h 40 min","movie","http://ia.media-imdb.com/images/M/MV5BODI0NTU1MDUyNl5BMl5BanBnXkFtZTcwMjMyOTA4NQ@@._V1_SX300.jpg","9","tt1943675"
"After a lengthy stint in the Military. A woman finds civilian life a difficult adjustment.","R","True","English","The Other End","USA","Dorothy Gleason, Jane Jones, Janet Jones","N/A","N/A","Jane Jones, Janet Jones","N/A","Bridgett Hawke, Tony Devon, Piper Varagot, Brian Keating","2011","Drama","N/A","99 min","movie","N/A","N/A","tt1384928"
"N/A","N/A","True","Mandarin","Fen Dou","China","Qixia Hu, Chen Li, Xiaoxue Li, Yaoliang Tang","N/A","3.7","Joe Ma","02 Apr 2011","Xuan Dong, Rui Hu, Chen Li, Carl Ng","2011","Drama, Romance","N/A","95 min","movie","N/A","12","tt1883187"
"N/A","N/A","True","Indonesian","Oh tidak..!","Indonesia","N/A","N/A","N/A","Ardy Octaviand","24 Mar 2011","Fathir Muchtar, Marsha Timothy, Marcella Lumowa, Jarwo Kwat","2011","Comedy, Drama","N/A","89 min","movie","N/A","N/A","tt1930424"
"Saving Julian is a story for and about LGBT homelessness. The film tells the story of Julian, a fourteen-year-old boy from Texas, kicked out of his home after he comes out to his mother. ...","N/A","True","English","Saving Julian","USA","N/A","N/A","N/A","Sekiya Dorsett","N/A","Kara Young, Adrian Winther, Lovari, Armando Tavarez","2011","Drama","N/A","840 min","movie","N/A","N/A","tt1910611"
"NA","N/A","True","Arabic","How Big Is Your Love?","Algeria, Morocco","Fatma Zohra Zamoum","N/A","6.5","Fatma Zohra Zamoum","01 Sep 2011","Nourdine Alane, Nadjia Debahi-Laaraf, Louiza Habani, Abdelkader Tadjer","2011","Family","N/A","98 min","movie","N/A","8","tt1986047"
"The dark and decadent journey into one man's nightmare of betrayal, lust and ultimate death...going beyond the realm will bring forth the terror of real love for John Ashcroft as he searches for the answers to all deceptions.","N/A","True","N/A","Beyond the Realm","N/A","Brad J. McBride","N/A","6.7","Brad J. McBride","01 May 2011","Matthew Scott, Roger Adam Smith, Simon Dooley, Helen Petroulas","2011","Romance, Sci-Fi, Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTg3NDA4MTk4OV5BMl5BanBnXkFtZTcwNjczNjYxNw@@._V1_SX300.jpg","12","tt1764199"
"Mark is a new actor in town rehearsing for 'The Dream Play' by August Strindberg at a local theater...","N/A","True","N/A","The Dream Play","N/A","I. Michael Toth","N/A","N/A","I. Michael Toth","N/A","Timothy Burke, Stacie Beth Green, Patricia Panarella, Trey Maclin","2011","Drama","N/A","1 h 37 min","movie","N/A","N/A","tt1601943"
"N/A","N/A","True","N/A","La meravigliosa avventura di Antonio Franconi","N/A","Luca Verdone, Massimo Biliorsi","N/A","N/A","Luca Verdone","28 Oct 2011","Sonia Aquino, Orso Maria Guerrini, Ernesto Mahieux, Massimo Ranieri","2011","History","N/A","1 h 31 min","movie","N/A","N/A","tt2121307"
"N/A","N/A","True","English, Russian","Victory Day","USA","David Fellowes, Sean Ramsay (story), Tony Weston","N/A","6.3","Sean Ramsay","18 Mar 2011","Natalie Shiyanova, Sean Ramsay, Milan Kolik, Gabriela Stern","2011","Drama, Thriller","1 win & 1 nomination.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc0MDcwODU1NF5BMl5BanBnXkFtZTcwNjc2MjAzMg@@._V1_SX300.jpg","25","tt1329456"
"N/A","N/A","True","N/A","Li","N/A","Ross Heran","N/A","N/A","Ross Heran","N/A","Philip Asta, Chris Boykin, Elaine Ivy Harris, Dan Johnson","2011","Sci-Fi","N/A","N/A","movie","N/A","N/A","tt1727515"
"An ironic wanna-be writer with a crappy day job meets his inspiration, in 'Maggie' and learns to live 'life' before writing it.","N/A","True","N/A","The Life of Riley","N/A","Jason Page","N/A","N/A","Carrie Boberg","N/A","Carrie Boberg, Emily Crom, Jeremy Ehlert, Onyx Johnson","2011","Comedy, Drama, Romance","N/A","1 h 27 min","movie","N/A","N/A","tt1961568"
"Ben is a white collar worker drone who realizes to his disgust that his life has become one big repetitive routine. Desperate to break this cycle, he jumps at the opportunity when his ...","N/A","True","English","Neverender","USA","Ginger Russell, Casey Siegel","N/A","7.3","Casey Siegel","06 Mar 2011","Jesse Giammarva, Kimmie Merriam, Eros Giacalone, Michael Scipioni","2011","Comedy, Drama, Sci-Fi","N/A","79 min","movie","N/A","18","tt1842429"
"Jesus of Malibu and Mindy set off on a quest to discover ""truth"". Leaving society they find each other through metaphysical and mysterious methods, where they find themselves alone in the desert trying to find a way to change the world.","N/A","True","English","Jesus of Malibu","USA","Anais Yeager, Billy Yeager","N/A","N/A","Billy Yeager","05 Jun 2011","Anais Yeager, Billy Yeager","2011","Drama","N/A","N/A","movie","N/A","N/A","tt2000384"
"Four young people share a commune. On this night, their landlord dies. Not knowing what caused the death, suspecting that it might be the disease SARS, they put themselves under ...","N/A","True","English","Frozen Time","South Africa","Eric Miyeni","N/A","N/A","Eric Miyeni","N/A","Lizelle de Klerk, Nancy Ginindza, Faheem Khan, Teri Luboya-Muanza","2011","Drama","N/A","109 min","movie","N/A","N/A","tt2197378"
"N/A","N/A","True","N/A","Lost Harmony","N/A","N/A","N/A","N/A","Yoshimasa Toki","03 Dec 2011","NA","2011","Horror","N/A","1 h 27 min","movie","N/A","N/A","tt2014279"
"Pseudo-rockumentary about heavy metal band Quivering Norman, profiling their career from beginning to end. A hilarious satire featuring live performances, back stage footage and lots of heavy metal songs.","PG-13","True","English","Quivering Norman","USA","NA","N/A","6.8","NA","27 Nov 2011","Dryll, Razzle Nasty Cripps, G.G. Grims, Stix Stedenko","2011","Comedy, Music","N/A","N/A","movie","N/A","10","tt1852077"
"N/A","N/A","True","N/A","Losing Innocence in Alma-Ata","N/A","N/A","N/A","N/A","Zhanna Issabayeva","N/A","Tolepbergen Baisakalov, Oksana Boitchenko, Yerbolat Tolegenov, Aiconom Matmyratova","2011","Drama","N/A","1 h 15 min","movie","N/A","N/A","tt2474232"
"A classic ballerina that ends up in a burlesque cabaret. A cello player whose prison is his need for revenge. A forgotten old tranny. A lover arrested in his obsession. All characters looking for a way out of their own prisons.","N/A","True","Portuguese","Essa Maldita Vontade de Ser Passaro","Brazil","Paula Fabiana (screenplay), Adrian Steinway (screenplay)","N/A","N/A","Paula Fabiana, Adrian Steinway","N/A","Cynthia Falabella, Adrian Steinway, Elias Andreato, Leopoldo Pacheco","2011","Drama","N/A","89 min","movie","N/A","N/A","tt1848876"
"N/A","N/A","True","Malayalam","Payyans","India","Leo Thaddeus","N/A","3.9","Leo Thaddeus","18 Feb 2011","Ajaykumar, Lalu Alex, Anjali, Kalasala Babu","2011","Drama","N/A","138 min","movie","N/A","21","tt2265493"
"In a world of fast cars and jealousy, one man must make the ultimate choice between two worlds: a world of love, friendship and commitment, or a world he knows all too well: the world of ...","N/A","True","Norwegian","NA","Norway","NA","N/A","4.7","NA","08 Apr 2011","NA","2011","Comedy","N/A","85 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgzNDAzNzk4N15BMl5BanBnXkFtZTcwODA5ODkwNg@@._V1_SX300.jpg","22","tt1965017"
"Boy to man tale in this drama story.","N/A","True","N/A","Tobi","N/A","Emmanuel Ijeh","N/A","N/A","N/A","N/A","Elisabeth Ness, Jimmy Allen, Chet Anekwe, Arturo Castro","2011","Drama","N/A","2 h","movie","N/A","N/A","tt1930539"
"Oliver is a lonely forty-something working as an air traffic controller. He fills his empty life by...","N/A","True","N/A","Viditelny svet","N/A","NA","N/A","6.3","NA","18 Aug 2011","NA","2011","Drama, Mystery, Thriller","N/A","1 h 44 min","movie","http://ia.media-imdb.com/images/M/MV5BMTY1NzMwODg2Ml5BMl5BanBnXkFtZTcwODYzMDgxNg@@._V1_SX300.jpg","32","tt2004423"
"N/A","N/A","True","Bengali","King Khan","Bangladesh","N/A","N/A","3.6","Mohammad Hossain Jaimy","07 Nov 2011","Shakib Khan, Apu Biswas, Mimo","2011","Action, Drama, Romance","N/A","N/A","movie","N/A","101","tt1964843"
