"Plot","Rated","Response","Language","Title","Country","Writer","Metascore","imdbRating","Director","Released","Actors","Year","Genre","Awards","Runtime","Type","Poster","imdbVotes","imdbID"
"Set in the heart of the Middle-Eastern community in modern-day Vancouver, Kayan is a multifarious story of belonging, loyalty and love. Hanin, a Lebanese independent single mother of two, ...","N/A","True","Arabic","Kayan","Canada","Maryam Najafi","N/A","7.4","Maryam Najafi","06 Oct 2012","Kayan Bennett, Kiara Bennett, Seyhan Demir, Pirouz Ebadypour","2012","Drama, Music","2 wins & 2 nominations.","85 min","movie","N/A","9","tt2257996"
"N/A","N/A","True","N/A","I Wake Up Yesterday","N/A","NA","N/A","6.3","NA","15 Mar 2012","NA","2012","Comedy, Sci-Fi","N/A","120 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM5MzAxMTY3MF5BMl5BanBnXkFtZTgwMTc3Nzg2MDE@._V1_SY264_CR108,0,180,264_.jpg","132","tt2321471"
"The story of Mateo, (Felipe Avello) son of a notorious mob lord of the city, has been dumped by his wife who took his son away. He doesn't resist the shame and hires the most ruthless ...","Not Rated","True","Spanish, English","Toro Loco","Chile","Andrea Cavaletto, Patricio Valladares","N/A","6.3","Patricio Valladares","N/A","NA","2012","Action, Adventure, Crime","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTQ3MTI1NzUxOF5BMl5BanBnXkFtZTcwMzc2MDY0OQ@@._V1_SX300.jpg","45","tt1671749"
"N/A","N/A","True","N/A","Laboratory","N/A","Hamid Amjad","N/A","5.4","Hamid Amjad","17 Jun 2012","Baran Kosari, Afshin Hashemi, Rambod Javan, Shabnam Moghadami","2012","Comedy, Romance","N/A","N/A","movie","N/A","32","tt2211784"
"Dark Fist tells the story of Eddie (Andy Warski), a desperate, depressed man who's down on his luck. When he loses his job, he plans to rob a convenience store, instead he gets himself ...","N/A","True","English","Dark Fist","Canada","Andy Warski","N/A","6.2","Andy Warski","24 Aug 2012","Andy Warski, Chris Maing, Michael Rutig, Andrew Thomas Armelim","2012","Action, Comedy","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMjM5OTI5ODk2M15BMl5BanBnXkFtZTcwMTM4ODc2OQ@@._V1_SX300.jpg","17","tt2343932"
"Long Beach hipster wannabe Sovanna receives a cryptic letter from Cambodia claiming that her long-lost brother and sister are still alive. Ditching her dead-end lifestyle and alcoholic ...","N/A","True","English, Khmer, Spanish","Two Shadows","USA","Greg Cahill","N/A","5.9","Greg Cahill","13 May 2012","Sophea Pel, Lida Lang, Polo Doot, Jonathan Nhean","2012","Drama","1 nomination.","94 min","movie","http://ia.media-imdb.com/images/M/MV5BMTc3NjQ4ODU3OF5BMl5BanBnXkFtZTcwMDE3MzYzNA@@._V1_SX300.jpg","15","tt1507378"
"An American documentary filmmaker crosses the lines of Nigeria's oil conflict in order to bear witness to the lives of the militants engaged in the struggle, and the civilians caught in the crossfire.","N/A","True","N/A","Delta Boys","N/A","N/A","N/A","6.0","Andrew Berends","01 Jan 2012","N/A","2012","N/A","N/A","56 min","movie","http://ia.media-imdb.com/images/M/MV5BMTA3OTgyMDEyNzFeQTJeQWpwZ15BbWU4MDE1NzcwNjAx._V1_SX300.jpg","5","tt2647712"
"A solitary woman who bakes bread at a bakery writes poems inspired by nature before sleeping every night. She spends her days off from work at a pond watching a Swan Couple and listening to...","N/A","True","English","Unknown","USA","Pouran Esrafily","N/A","N/A","Pouran Esrafily","N/A","Pouran Esrafily","2012","Drama","N/A","96 min","movie","N/A","N/A","tt2402731"
"Lucia is an 80 years old woman that goes back to the little city in Latin America where she was born with the dream of completing her father's dream: a TV channel in a place where the television arrives for first time.","N/A","True","N/A","Alfonsina y el mar","N/A","David Sordella","N/A","N/A","David Sordella","N/A","NA","2012","Drama","N/A","1 h 15 min","movie","N/A","N/A","tt2527048"
"N/A","12","True","N/A","Padak","N/A","N/A","N/A","6.5","Dae-hee Lee","25 Jul 2012","N/A","2012","Animation","N/A","1 h 18 min","movie","N/A","26","tt2164058"
"In order to find happiness a quirky therapist seeks the help of her patient. Dr. Billie 'Spin' Porter (Anatoli Grek)...","N/A","True","N/A","Damned If You Do","N/A","Andrew Davis","N/A","N/A","Enrique Gonzalez","01 Sep 2012","Natalie Grigoriadou, David Carranza, Jesse Bride, Julio Antonio Mora","2012","Comedy, Drama, Romance","N/A","1 h 33 min","movie","N/A","N/A","tt2411428"
"N/A","PG","True","N/A","Madam Butterfly 3D","UK","N/A","N/A","7.8","Julian Napier","05 Mar 2012","James Valenti, Anthony Michaels-Moore, Helene Schneiderman, Robin Leggate","2012","Music","N/A","170 min","movie","N/A","9","tt2154654"
"Violet is an alien that hails from the planet Prudenia and has come to Earth to learn from the humans that inhabit the strange and wonderful planet...","N/A","True","N/A","Violet to Earth","N/A","Kirsten Stoffa, Jonathan Kowalski","N/A","N/A","Jonathan Kowalski, Kirsten Stoffa","N/A","Theresa Galeani, Jonathan Kowalski, Shon Arieh-Lerer, Anne Basen","2012","Adventure","N/A","17 min","movie","N/A","N/A","tt1687283"
"N/A","PG","True","N/A","Untuk tiga hari","N/A","N/A","N/A","7.5","Afdlin Shauki","12 Apr 2012","Vanida Imran, Rashidi Ishak, Ayu Raudah, Afdlin Shauki","2012","Drama","N/A","N/A","movie","N/A","11","tt2145736"
"An urban drama following the life of David, an amateur photographer who crosses paths with a gun-toting psychopath, the unfortunate confrontation lures him into the dark underworld of The City.","N/A","True","N/A","The City of Fear","N/A","Callum Rees","N/A","N/A","N/A","N/A","Morgan Thomas Rees, Callum Rees, Rob Byrd, Alex Bailey","2012","Drama, Thriller","N/A","15 min","movie","N/A","N/A","tt2241613"
"73 years old Ma and his good mate Cao were once coffin makers. Since Chinese government implemented the practice of cremation, the demand for coffins dried up therefore Ma spend his days ...","N/A","True","Mandarin","Fly with the Crane","China","Rui Jun Li (adaptation), Su Tong (novel)","N/A","6.6","Rui Jun Li","29 Aug 2012","Xing Chun Ma, Tang Long, Wang Siyi","2012","Drama","N/A","99 min","movie","N/A","34","tt2300438"
"In the town of Harbor Bridge, it is said that when someone dies, his last breath stays in his throat. When the head is severed, that last breath can be taken by another, and the recipient ...","N/A","True","English","A Sweet and Vicious Beauty","USA","Eric Thornett","N/A","6.1","Eric Thornett","14 Oct 2012","Bette Cassatt, Sara Cole, Brenden McDougal, Omar Ott","2012","Action, Fantasy, Horror","N/A","N/A","movie","N/A","8","tt2438658"
"Fat Cat is a gangster comedy set in Italy and in London. It 's the story of two goofy criminals from Italy that get in trouble with their boss, a schizophrenic and flamboyant crime lord ...","N/A","True","Italian, English","Fat Cat","UK, Italy","Michele Fiascaris","N/A","N/A","Michele Fiascaris","12 Oct 2012","Gershwyn Eustache Jnr, Tommaso Arnaldi, Gualtiero Burzi, Roberto Campagnolo","2012","Action, Comedy, Crime","N/A","88 min","movie","http://ia.media-imdb.com/images/M/MV5BMTg1NTAxNDQ3M15BMl5BanBnXkFtZTgwNzM4MDU3MDE@._V1_SX178_.jpg","N/A","tt2259974"
"What if you had to wake up on the same day over and over? What if that day was the day your family was murdered? Could you stop it?","N/A","True","N/A","Contrition","N/A","Josh Hodgins, Aaron Boltz","N/A","N/A","Aaron Boltz","N/A","Aaron Bennett, Jon Conner, Mara Hernandez, Josh Hodgins","2012","Drama, Thriller","N/A","1 h 30 min","movie","http://ia.media-imdb.com/images/M/MV5BMzA3NTYzMTQ5M15BMl5BanBnXkFtZTcwODc5OTk0Nw@@._V1_SX300.jpg","N/A","tt2246955"
"A week, a desert motel, the same room, somewhere in Texas, near Mexican boarder. Dusty roads, a bit of madness, sometimes love gets odd. Seven days, seven nights, seven stories, seven ...","N/A","True","English","7Heaven Love Ways","Finland, USA","Paola Suhonen","N/A","N/A","Paola Suhonen","N/A","Chip Taylor, Frey Ranaldo, Sage Ranaldo, Alexa Wilding","2012","Drama","N/A","93 min","movie","N/A","N/A","tt2451948"
"A love triangle between a madman, a serial killer, and a ghost intertwines with the lives of a corrupt cop in search of more power and a hard-boiled vigilante on a self-destructive path of revenge.","N/A","True","English","Villainy for the Lonely","USA","Christopher Kelley","N/A","8.3","Christopher Kelley","N/A","George Ausmus, Jeff Baird, Kathleen Birsic, Greg Ellery","2012","Crime, Drama, Thriller","N/A","106 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk0NzYxNzM5M15BMl5BanBnXkFtZTcwMjMzNDE4Nw@@._V1_SX300.jpg","18","tt2396759"
"After decades of bloody civil war back on Earth, the off world colonies soon find that the war is coming their way. Invasion forces close in leaving 4 colonists making a pact to stand their...","N/A","True","English","Never Forget the Brave","UK","Rick McLeod","N/A","N/A","Rick McLeod","08 Sep 2012","Russell Palmer, Andy Power-Tate, Emma Naylor, Rick McLeod","2012","Action, Sci-Fi","N/A","27 min","movie","http://ia.media-imdb.com/images/M/MV5BMjc0MzE3MjUxMl5BMl5BanBnXkFtZTcwNjA2MjA2OA@@._V1_SY264_CR1,0,180,264_.jpg","N/A","tt2373602"
"An edgy drama about two young desirable former strippers who inherit a gentlemen's club and the challenges they face to try to run a risky business.","N/A","True","N/A","Strippers & Guns","N/A","Madinah Ali, Twee Lam","N/A","N/A","Madinah Ali","N/A","Madinah Ali, Twee Lam, Elie Haddad, Trey Elliot","2012","Action, Drama, Thriller","N/A","N/A","movie","N/A","N/A","tt2240228"
"Brujas: The Witches of Sacramento River is the story of two twin witches. One was meant to be good, and the other was meant to be... evil!","N/A","True","N/A","Brujas: The Witches of Sacramento River","N/A","Edgar Alejandro Hilbert, Edgar Hilbert-Garcia","N/A","N/A","Edgar Alejandro Hilbert","N/A","NA","2012","Adventure, Fantasy, Mystery, Thriller","N/A","1 h 10 min","movie","http://ia.media-imdb.com/images/M/MV5BMjU2ODQ3MjYzMV5BMl5BanBnXkFtZTgwODUzNzA2MDE@._V1_SX300.jpg","N/A","tt2363107"
"N/A","N/A","True","Japanese","Killer Motel","Japan","Simon Sato (screenplay), Kazuya Ogawa (screenplay)","N/A","N/A","Kazuya Ogawa","21 Jul 2012","NA","2012","Horror","N/A","70 min","movie","N/A","N/A","tt2235110"
"7 friends head to the wilderness of Connemara, Co. Galway for a weekend break to celebrate the first year anniversary of a close friend...","N/A","True","N/A","Somebodys There","N/A","Stephen Patrick Kenny","N/A","N/A","Stephen Patrick Kenny","N/A","John Berry, Gerard Fallon, Eugene Horan, Mark Hutchinson","2012","Thriller","N/A","N/A","movie","N/A","N/A","tt2176874"
"Five stories and many more lives that are affected, they flow by each other and sometimes intersect.","N/A","True","Russian","Odinokiy ostrov","Belarus, Estonia, Latvia","Peeter Simm, Mihkel Ulman","N/A","5.1","Peeter Simm","30 Mar 2012","Valerija Arlanova, Emilya Fastovska, Agneta Kaminskaya, Andris Keiss","2012","Drama, Family, Romance","2 nominations.","99 min","movie","http://ia.media-imdb.com/images/M/MV5BMTI0MDcxNDk0Nl5BMl5BanBnXkFtZTcwNTkzMTU1MQ@@._V1_SY264_CR106,0,180,264_.jpg","19","tt1871309"
"N/A","N/A","True","N/A","How to Act and Eat at the Same Time","N/A","Tom Logan","N/A","8.8","Tom Logan","07 Mar 2012","Ed Herring","2012","History","N/A","51 min","movie","http://ia.media-imdb.com/images/M/MV5BMTUwNjM5NTUxNV5BMl5BanBnXkFtZTcwMzc2MDc2Nw@@._V1_SX300.jpg","64","tt2345573"
"N/A","N/A","True","Polish","Komisarz Blond i Oko Sprawiedliwosci","Poland","Mariusz Pujszo, Rick Richardson, Krzysztof Weglarz","N/A","2.5","Pawel Czarzasty","31 Aug 2012","Mariusz Pujszo, Pawel Delag, Violetta Arlak, Agnieszka Wiedlocha","2012","Action, Comedy, Crime","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTk0NjI4NjI2NV5BMl5BanBnXkFtZTcwNDA2NTk1OQ@@._V1_SY264_CR3,0,178,264_.jpg","38","tt2336722"
"An action and martial arts movie beyond your greatest imagination.","N/A","True","French","Praschan Requiem","France","N/A","N/A","N/A","NA","N/A","NA","2012","Action","N/A","95 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM0MTU3NjQ0NV5BMl5BanBnXkFtZTcwMjcyMTk0Mg@@._V1_SY264_CR108,0,180,264_.jpg","N/A","tt1853642"
"N/A","N/A","True","Filipino, Tagalog","Id'Nal (Mapusok)","Philippines","G.A. Villafuerte, G.A. Villafuerte (story)","N/A","5.6","G.A. Villafuerte","01 Feb 2012","Eirik Cruz, Anton Nolasco, Orlando Sol, Miguel Alcantara","2012","Drama","N/A","N/A","movie","N/A","7","tt2215139"
"A woman finds herself bound to a chair and gagged. Her tormentor is in a gas mask. There's a voice on the intercom. Who are these people and why did they choose her?","N/A","True","N/A","Natalie's Lose Lose","N/A","Eric Williford","N/A","N/A","Eric Williford","N/A","Danielle Adams, Kenyon Glover, Todd Hughlett, Marian Liddel","2012","Thriller","N/A","N/A","movie","http://ia.media-imdb.com/images/M/MV5BMTM4MzIwOTg0M15BMl5BanBnXkFtZTcwNjcwNzQ1OQ@@._V1_SX300.jpg","N/A","tt2343665"
"N/A","N/A","True","Malay","Jiwa taiko","Malaysia","Osman Ali (screenplay)","N/A","4.3","Osman Ali","14 Jun 2012","Remy Ishak, Bront Palarae, Nadiya Nissa, Diana Danielle","2012","Action","N/A","92 min","movie","N/A","6","tt2393718"
"N/A","N/A","True","N/A","Scream, Zombie Scream","N/A","Sherman Hirsh","N/A","N/A","Sherman Hirsh","N/A","Will Reinbold, Albert Marrero Jr., Maria Olsen, Andy Mullins","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt2678882"
"N/A","N/A","True","Mandarin","The Third Wish","Taiwan","N/A","N/A","6.2","Huang Ming-Cheng","23 Mar 2012","Russell Tang, Kai-xuan Tseng, Kang Jen Wu","2012","Drama","N/A","N/A","movie","N/A","5","tt2460502"
"Rezeta is a carefree 21 year old model. Born in Kosovo, she traveled the world through modeling and chose Mexico City as her new home...","N/A","True","N/A","Rezeta","N/A","Fernando Frias","N/A","N/A","Fernando Frias","N/A","Rezeta Veliu, Roger Mendoza, Paulina Davila, Emiliano Becerril","2012","Comedy, Drama, Romance","N/A","1 h 25 min","movie","N/A","N/A","tt2884144"
"N/A","N/A","True","N/A","1 + 1 = 3","N/A","Kostia Petit","N/A","N/A","Kostia Petit","N/A","Bastien Bouillon, Sigrid Bouaziz","2012","Romance","N/A","1 h 23 min","N/A","N/A","N/A","tt2076898"
"N/A","N/A","True","N/A","The Telegram","N/A","Iskandar Usmonov, Bakhtiyor Karimov","N/A","N/A","Iskandar Usmonov","N/A","Alisher Soliev, Gavkhar Tajibaeva, Zulfiya Rajabova","2012","Drama","N/A","1 h 27 min","movie","N/A","N/A","tt2707580"
"A chase through the city of Melbourne, with only 10 meters separating them from life and death.","N/A","True","English","10 Metres","Australia","Rory Noke, Sandra Partington (story)","N/A","6.6","Rory Noke","01 Nov 2012","Stefan Taylor, Melanie Berry, Saul Darby, Craig Annis","2012","Action, Drama, Thriller","N/A","86 min","movie","N/A","11","tt2321472"
"This is a 60 minute documentary into statistically the most violent state in the United States. This documentary offers never before seen footage and profiles of some of the biggest gangsters in South Carolina History.","N/A","True","English","South Carolina Drugwars","USA","N/A","N/A","N/A","Terry Davis","21 Feb 2012","Matt Durham, Tremayne Graham, Big Meech, Manuel Antonio Noriega","2012","Crime","N/A","55 min","movie","http://ia.media-imdb.com/images/M/MV5BNTUzNjI0ODMyOV5BMl5BanBnXkFtZTcwNTA2NjYxOQ@@._V1_SX300.jpg","N/A","tt2713646"
"N/A","N/A","True","English","Friends of the Bride","USA","Kim Leonard, Melissa Vargas","N/A","N/A","Kim Leonard","N/A","Cooper Daniels, Melissa Vargas, Charles J. Gilbert, Radek Antczak","2012","Comedy","N/A","90 min","movie","http://ia.media-imdb.com/images/M/MV5BMTgwMTUxOTE1MF5BMl5BanBnXkFtZTcwNDU5MTQxOA@@._V1_SY264_CR10,0,178,264_.jpg","N/A","tt2254352"
"A deadly mistake sets an introspective henchman on a violent crusade against a mid-level crime boss with demons of his own.","N/A","True","N/A","The Henchman's War","N/A","A.M. Greene","N/A","6.3","A.M. Greene","01 Oct 2012","Andrea R. Baker, Christian M.A. Campbell, Tamieka Chavis, Johnny Christos","2012","Crime, Drama, Thriller","N/A","1 h 20 min","movie","http://ia.media-imdb.com/images/M/MV5BMTYzNDAyNTkyNV5BMl5BanBnXkFtZTcwMDI4MDY2Nw@@._V1_SX300.jpg","10","tt2343761"
"N/A","N/A","True","N/A","When the World's on Fire","N/A","N/A","N/A","N/A","James Clauer","N/A","James Cooke, Joshua Elrod, Leo Kling, Travis Nicholson","2012","N/A","N/A","N/A","movie","N/A","N/A","tt1628061"
"Sadie Clove, a young girl, begins experiencing events she cannot explain, actions she has no motive for, and thoughts that are not her own. Are these experiences a result of her past, or is something darker responsible?","N/A","True","English","Sadie Clove","USA","Spencer Simpson","N/A","N/A","Kenneth Hurd","N/A","Catherine Kinsey, Ashley Renfroe, Mia Frost, David Kilgo","2012","Drama, Horror, Mystery","N/A","90 min","movie","N/A","N/A","tt1867045"
"In the lives of many there are moments that define them. Moments that will forever change them. For Grace and her friends...","N/A","True","N/A","Rapture","N/A","Royce Freeman, Kurt S. Poulin","N/A","N/A","Royce Freeman","N/A","Kurt S. Poulin, David McKanna, Jon Herak, Gene Allen","2012","Thriller","N/A","1 h 30 min","movie","N/A","N/A","tt2301109"
"N/A","N/A","True","N/A","Chamada a Cobrar","N/A","Anna Muylaert","N/A","3.4","Anna Muylaert","N/A","NA","2012","Thriller","N/A","N/A","movie","N/A","7","tt2496976"
"HWOB 2 continues after the thrilling ending of HWOB, where many secrets were revealed pertaining to Deniro, and Amil. In this sequel, with new added pressure by the police, and other shady ...","Not Rated","True","English","Heavy Weight on the Block 2","USA","F. Terrell Johnson, Amalh Mendelsohn","N/A","8.5","F. Terrell Johnson, Amalh Mendelsohn","20 Aug 2012","Gary Adams, Sun-Mu Allah, Shakeevia Askew, Guillermo Ayala Jr.","2012","Drama","N/A","84 min","movie","http://ia.media-imdb.com/images/M/MV5BMTM2NDk0NzA0M15BMl5BanBnXkFtZTcwMDc1NzAzOA@@._V1_SY264_CR10,0,178,264_.jpg","10","tt2307008"
"For years it has been called a 'myth'. For decades it has been played as a 'game', but when Samantha Higgins moves into the small town of Stainsfield, she soon discovers a hidden truth ...","N/A","True","English","Hell Mary","Canada","Chad Rook","N/A","3.7","Chad Rook","12 Oct 2012","Raquel Riskin, Chad Rook, Nathan Witte, Chloe Morgan","2012","Horror","N/A","N/A","movie","N/A","6","tt2133236"
"N/A","G","True","N/A","Torihada: The Movie","N/A","NA","N/A","6.2","NA","13 Sep 2012","Mitsuki Tanimura, Haruka Kinami, Aimi Satsukawa, Anna Ishibashi","2012","Horror","N/A","1 h 27 min","movie","N/A","13","tt2301882"
"N/A","N/A","True","Greek","Higuita","Greece","Alexander Voulgaris","N/A","5.4","Alexander Voulgaris","07 Nov 2012","Dafnie Manousou, Argiris Thanasoulas, Angeliki Karistinou, Giannis Laspias","2012","Drama","N/A","67 min","movie","N/A","23","tt2489356"
"M (Yossawat Sittiwong), a young man who wish to have a better life, has decided to go to India for pilgrimage...","N/A","True","N/A","Three Marks of Existence","N/A","N/A","N/A","N/A","Gunparwitt Phuwadolwisid","13 Dec 2012","Patchrakul Jungsakul, Yosawat Sitiwong, Saifah Tanthana, Wanchai Thanawangnoi","2012","Comedy","N/A","N/A","movie","N/A","N/A","tt2776514"
