"tt0993846","The Wolf of Wall Street","8.7","180 mins.","Martin Scorsese","Leonardo DiCaprio;Jonah Hill;Margot Robbie","Biography;Comedy;Crime;Drama","Based on the true story of Jordan Belfort, from his rise to a wealthy stockbroker living the high life to his fall involving crime, corruption and the federal government."
"tt2170401","Finding Home","6.2","123 mins.","Brett Andrew Christiansen","Ryan Webber;Michael Gordon;Michael Empson;Victoria Mullen","Drama;Family","An emotional tale about a man named Noah searching to find himself after learning his dad has been diagnosed with terminal cancer..."
"tt2773822","Cipularang's Mystery","3.9","89 mins.","Dede Ferdinand","Amel Alvie;Hendrik Bhibir;Kris Firdaus","Horror","About Farel, an actor who is handsome and also a playboy. One day, her girlfriend, Putri is pregnant and Farel ask her to abort her child..."
"tt2293954","Bob Birdnow's Remarkable Tale of Human Survival and the Transcendence of Self","0.0","Unknown","Eric Steele","Barry Nash;Robert Longstreet;Leah Spillman","Drama","Two old friends reunite at a conference in Dubuque, IA where Bob, the reluctant guest speaker, is slated to give a motivational speech to a struggling sales team."
"tt2660424","2011 12 30","0.0","Unknown","Leontine Arvidsson","Leontine Arvidsson","Unknown","Unknown"
"tt2950510","Ctyrlístek ve sluzbách krále","4.5","90 mins.","Michal Zabka","Ivan Trojan;Tereza BebarovÃ¡;Ondrej BrzobohatÃ½","Animation;Family;Fantasy","Unknown"
"tt2632184","Kamen Rider × Super Sentai × Space Sheriff: Super Hero Taisen Z","7.4","Unknown","Osamu Kaneda","YÃ»ma Ishigaki;Junya Ikeda;Arisa Komiya","Action","Unknown"
"tt2451494","We've Got Balls","0.0","93 mins.","Cherie Kerr","Gary Austin;Andrew Dickler;Tyler Strateman","Comedy","The film keys in on the proverbial David vs. Goliath scenario when the filthy-rich land developer, Vivian Brechner..."
"tt2894546","Sacrifice","0.0","Unknown","Ryan Claffey","Queen Allen;Jamie Bannerman;Tony Bowden","Crime","Sacrifice tells the story of a group of car thieves who steal a car with a boot full of cocaine. This leads to them unknowingly busting up a drug deal..."
"tt2705606","Andarevia","6.1","85 mins.","Claudio di Biagio","Matteo Quinzi;Sara Lazzaro;Patrizia Volpe","Drama","Unknown"
"tt2574326","Moon Creek Cemetery","0.0","Unknown","Mark A. Pierce","Mark A. Pierce;DawnMarie Ferrara;Amy Lawhorn","Horror","In the 1830's emigrants from Salem, Massachusetts fled their satanic legacy and came to settle in LaSalle County,Illinois..."
"tt2308673","Falskur Fugl","5.7","83 mins.","Thor Omar Jonsson","Damon Younger;Hilmir SnÃ¦r GuÃ°nason;Ãorsteinn Bachmann","Drama","Arnaldur, a 16-year-old boy living a normal teenager's life in Reykjavik. One day, coming home from school..."
"tt2618494","Endzeit","4.9","90 mins.","Sebastian Fritzsch","Anne von Keller;Alexander Merbeth;Heinrich Baumgartner","Adventure;Drama;Sci-Fi;Thriller","A young girl survives a comet that hit earth and wiped out most of humanity and all of civilization..."
"tt2545082","Last Curtain Call","0.0","90 mins.","Jennifer Tadlock","Billy Wirth;David Proval;Steven Williams","Drama;Music","An aspiring rock star finally gets his big break in the music industry after having neglected everyone he loves and is now trying to make up for lost time, but will he be too late?"
"tt3340870","Amnesia: Who Are You?","0.0","102 mins.","Paul Kampf","Victoria Smurfit;Ingrid Rogers;Jacqueline King","Biography;Drama","This film introduces David Kerry, a man who lost his memory after a beating, to the people and life he had prior to his amnesia..."
"tt2673726","An Inappropriate Affect","0.0","98 mins.","Russ Martin","Mike Duff;Ariel R. Pacheco;Christian Rozakis","Mystery","Unknown"
"tt2971868","Teenage Kicks","0.0","Unknown","Joe Wheeler","Reece Bradford;Jack Clayton;Stephanie Crompton","Drama","Unknown"
"tt2546434","Kiyoku yawaku","0.0","Unknown","Takehiko Shinjo","Masami Nagasawa;Masaki Okada;Kengo KÃ´ra","Comedy","Unknown"
"tt2950296","Kutti Puli","5.1","150 mins.","M. Muthaiah","G. Bhoopathy Pandian;M. Sasikumar;Lakshmi Menon;Saranya Ponvannan","Action;Thriller","A mother-worshiping thug runs afoul of a really bad man."
"tt2991922","The Stalker","0.0","90 mins.","Giorgio Amato","Victor Alfieri;Cosetta Turco;Marco Bonini","Drama;Thriller","Lucio Melillo, an armored truck guard, frustrated with the loss of his daughter's custody begins to, psychotically and violently, stalk his ex-wife and her new lover."
"tt3159344","Bound","0.0","Unknown","Stephanie Metzger","Connor Hughes;Robert Cline;Stephanie Metzger","Adventure","Hardened and guilt-ridden, Oren is a young huntsman who exists on the pages of a storybook. When his brother's life is in danger..."
"tt2416144","Buffalo Boys","7.8","80 mins.","Raymond Guarnieri","Paul Castro Jr.;Rodney Mack;Ilana Mollick","Crime;Drama","A 15-year-old is entangled in a plot to murder a 67 year-old woman."
"tt2761844","Mrs Sen","7.4","122 mins.","Agnidev Chatterjee","Rituparna Sengupta;Hrishitaa Bhatt;Rohit Roy","Drama","A Story about Relationship of Two Women. An Extraordianry story of Friendship, Love & Loss."
"tt1524164","Cherries and Clover","0.0","81 mins.","Jack Vero","Spencer Jenkins;Taylor Marie Milton;Molly Cera","Comedy;Drama;Romance","What happens when best friends become lovers?"
"tt3032780","The Rule of Accident","6.6","93 mins.","Behnam Behzadi","Amir Jafari;Ashkan Khatibi;Mehrdad Sedighian","Drama","The Rule of Accident is about a group of theatre students who are trying to prepare and present a piece of theatre."
"tt1918855","Hollywood Musical!","7.3","88 mins.","Alexander Baack","Alexander Baack;Hillary Baack;Michael Alexander Henry","Comedy;Musical","A group of 40-somethings in Hollywood juggle their frustration with the movie business and upheaval in their personal lives. They also burst into song."
"tt2670824","Podejrzani zakochani","3.7","Unknown","Slawomir Krynski","Bartek Kasprzykowski;Sonia Bohosiewicz;Weronika Ksiazkiewicz","Comedy;Crime","Unknown"
"tt2294893","The Warrior and the Savior","8.3","Unknown","Salvatore Sorrentino","Thamela Mpumlwana;Judi Beecher;Sarah Bella","Drama","Orphaned by A.I.D.S., South African children Ibutho and Umsindisi SIlongo try to make a fresh start in the United States. What they do not know is that their struggles are far from over."
"tt2150487","Strange Factories","7.7","Unknown","John Harrigan","Annalisa Astarita;Rachael Blyth;John Harrigan","Drama;Horror;Thriller","A writer, possessed by a terrifying story hunts for its secret heart in a mysterious landscape. He journeys into unknown, dreamlike places, haunted by the infamous Hum emitted from a strange factory."
"tt3331274","13, 195, 6 und 1","0.0","87 mins.","Terry Rice","Terry Rice;Destiny Bennett;Doug Stanhope","Drama","A chilling look into the last thirteen days of one man's existence."
"tt1998392","Corpsing","7.6","90 mins.","Jeff Monahan","Joanna Lowe;Jeff Monahan;Carrie Shoberg","Horror","A woman creates a man from the bodies of the dead...and falls in love with him."
"tt2849006","Bonobo","0.0","103 mins.","Mark Withers","Caroline Langrishe;Christopher Hatherall;Elena Harding","Drama","A happily married young couple must carefully evaluate their relationship and trust in one another, plus own moral standing when a potentially seedy yet highly financial offer is presented to them in a time of recession."
"tt2543050","Satisfaction","0.0","71 mins.","Dylan Pasture","Jesse Rudoy;Lindsay Burdge;Lauren McCune","Comedy;Drama","A young man tries to re-open his family's decrepit movie theater on a small island in the Atlantic, but is undone by his own incompetence."
"tt2360350","How to Commit Fraud","0.0","Unknown","Furqaan Clover","Tahiry Jose;Casey Lee;Rosie Mattia","Drama","Unknown"
"tt0446792","Surviving in L.A.","8.1","Unknown","Abbi Lake O'Neill","Abbi Lake O'Neill;Jay Huguley;Robert Walden","Comedy;Drama;Romance","Kate McCarthy, a former teen sitcom star who trashed her life through drug abuse, is forced to live..."
"tt2697322","2013: Holocaust","0.0","Unknown","Ken Potocki","Jake Bonnan;Leo Aranda;Becca Klee","Action;Adventure;Thriller","The year is 2013. The President of the United States resigns, as the country faces the lack of a political leader..."
"tt2928360","10:30 A.M. Local Call","6.0","169 mins.","Manu Sudhakaran","Jennifer Antony;Anoop Chandran;Kailash","Crime;Thriller","Unknown"
"tt2535348","Let There Be Zombies","8.1","90 mins.","Andrew Patterson","Sydney Daly;Manuel Monsante;Enrique Arellano","Adventure","Drew is a nerdy teacher that can't even control the students in her classroom. When threatened by the classroom bully, Drew does what she knows best..."
"tt3188994","Asylum, the Lost Footage","7.4","70 mins.","Dan T. Hall","Tony Bartele;Callie Burk;Ran Burns","Horror","A group of amateur ghost hunters go missing as they journey into the bowels of an abandon Insane Asylum..."
"tt3052388","Majstori","5.8","75 mins.","Dalibor Matanic","Goran Bogdan;Niksa Butijer;Areta Curkovic","Comedy","Keka is a virtuoso housewife who suffers because of the lethargy of her marriage with Baja, a concerned railway worker..."
"tt2400272","Something Necessary","7.3","85 mins.","Judy Kibinge","Kipng'eno Kirui Duncan;Hilda Jepkoech;Carolyne Chebiwott Kibet","Drama","SOMETHING NECESSARY is an intimate moment in the lives of Anne and Joseph. A woman struggling to rebuild..."
"tt2819370","La finestra di Alice","0.0","100 mins.","Carlo Sarti","Enrico Beruschi;Fabrizio Bucci;Debora Caprioglio","Comedy","Unknown"
"tt2872380","Naked Rose","8.1","70 mins.","Giovanni Coda","Gianni Dettori;Italo Medda;Sergio Anro'","Biography","Unknown"
"tt3253178","Approaching Normal","0.0","74 mins.","Zack Bernstein","Chloe Sonnenfeld;Wendy Feign;Sara Murphy","Comedy;Drama;Family","After twenty years, Andy decides attend his father's 70th birthday getaway unannounced. How does this..."
"tt2776812","Unwelcome Strangers","8.2","86 mins.","Rico Johnson","Jonathan Aube;Sonny Bermudez;Scott DeFalco","Action","Unknown"
"tt2406478","Locomotive","7.9","Unknown","Jeremy Waltman","Frank Williams;Ashley Peoples;Toby Levin","Drama;Music;Romance","A former straight-edge musician tries to reconnect with a former love interest, a groupie for the band he broke up."
"tt2361844","Last Floor","5.5","84 mins.","Tadeusz KrÃ³l","Barbara Garstka;Ewa Bakalarska;Jacek Beler","Drama;Thriller","A psychological thriller. A picture of an army captain gradually developing deeper and deeper nationalistic paranoia..."
"tt2381281","Recycling Lily","0.0","Unknown","Pierre Monnard","Bruno Cathomas;Peter Hottinger;Johanna Bantzer","Comedy","Unknown"
"tt3385354","Jayson Bend: Queen and Country","0.0","Unknown","Matt Carter","Davis Brooks;Paul Norton;Tom Read Wilson","Action;Comedy","Jayson Bend, R.I.M. Agent 009, teams up with a Swiss counterpart to try and stop the launch of a satellite that will turn Ray Perdood, the owner of the largest global hair salon chain, into one of the most powerful men in the world."
"tt3121042","Ningen","7.2","104 mins.","Guillaume Giovanetti","Cagla Zencirci;Megumi Ayukawa;Xiao Mu Lee;Masako Wajima","Drama;Fantasy","A Japanese CEO is under pressure to save his company, until his mental state is challenged: is his life somehow linked to the legend of the Fox and the Raccoon?"
"tt2476552","Lagerfeuer","6.3","102 mins.","Christian Schwochow","JÃ¶rdis Triebel;Tristan GÃ¶bel;Alexander Scheer","Drama","Unknown"
"tt2659374","Ku! Kin-dza-dza","6.0","96 mins.","Georgiy Daneliya","Tatiana Ilyina;Aleksandr Adabashyan;Georgiy Daneliya;Nikolai Gubenko","Animation;Comedy;Sci-Fi","Unknown"
"tt3132890","Seytan-i racim","3.7","97 mins.","Arkin AktaÃ§","Halil Ibrahim Gezer;Altan Gordum;Ugur GÃ¼nes","Horror;Thriller","Unknown"
"tt2643394","The Mole Song: Undercover Agent Reiji","6.5","130 mins.","Takashi Miike","TÃ´ma Ikuta;Ken'ichi EndÃ´;Mitsuru Fukikoshi","Action;Comedy","Unknown"
"tt2385101","Harmony Lessons","7.3","120 mins.","Emir Baigazin","Timur Aidarbekov;Aslan Anarbayev;Mukhtar Andassov","Drama","Unknown"
"tt3316020","Kidnapping of a Big Star","0.0","90 mins.","Jiabei Zhang","Daniel Chan Hiu Tung;Haitao Du;Zhai Ling","Comedy;Drama","About a 16 years old girl who recognize a popular artist as his long lost father and keep stalking him that lead to a lot of trouble later."
"tt2494590","A Measure of the Sin","6.3","Unknown","Jeff Wedding","Cody Cheyenne;Novella Dean;Katie Groshong","Drama;Horror","Every childhood is normal to the child who lives it. For Meredith that means an enchanted seclusion..."
"tt3080284","Rocky","6.1","Unknown","Sujit Mondal","Poulomi Das;Puja Bose;Mimoh Chakraborty","Action;Comedy;Drama;Romance","Unknown"
"tt2545068","O Exercício do Caos","6.9","71 mins.","Frederico Machado","Auro JuriciÃª;Di Ramalho;Thalyta Sousa","Drama;Family;Mystery","A man from the countryside lives only with his three daughters. Away from everything and everyone, they face the drama and despair of their own lives."
"tt1427924","One Story","0.0","85 mins.","Clint Nitkiewicz Hernandez","Jessie Nickson;Taide Acosta;Manny Alvarez Jr.","Drama","Third-generation Mexican teenagers Angie and Josh Navarro from Laguna Beach's upper class estates, are..."
"tt3068190","Kids Return: The Reunion","0.0","Unknown","Hiroshi Shimizu","YÃ»ta Hiraoka;Takahiro Miura;Bengaru","Drama","Unknown"
"tt2829476","Flash","0.0","11 mins.","Justine Waddell","Helen Millar;Emilee Roscamp;David Seymour","Sci-Fi","When a photographer falls into a fever, her past and future collide."
"tt2361026","The Wednesday Morning Breakfast Club","8.1","47 mins.","Justin Barber","Werner Reidel;Hans Willer;David Maysick","Drama","Through Megan's deliberate acts of respect and purposeful efforts to get to know these gentlemen the shroud of their grumpy appearance is lifted and as the men open up the impact of their life stories extend beyond her."
"tt1233600","Kalpvriksh","7.6","90 mins.","Manika Sharma","Shabana Azmi;Jayaa Bhattacharrya;Jaya Bhattacharya","Drama;Fantasy","Kalpvriksh is a magical, inspirational and an extremely entertaining story of five children in a hill-station somewhere in India..."
"tt3289718","Vanished","0.0","60 mins.","Adrian Donaldson","Tiffany Mualem;Jonathan Legg;Bart Blackburn","Horror;Mystery;Sci-Fi","Terror begins with Betrayal........... When military photographer Josh Beckman returns home from the middle east to the relief of his loved ones..."
"tt3274964","Canvas the Night","6.4","117 mins.","Andrew Enriquez","Andrew H. Enriquez;Eric Sharp;Jason Reed;Duffy Hudson","Comedy;Crime;Mystery;Thriller","Two LAPD homicide detectives face the case of their careers chasing a legendary, allegedly cursed painting responsible for a century of mysterious deaths."
"tt2996126","Max Adventures in Dinoterra","0.0","105 mins.","Jerry Ching","","Animation;Adventure;Family;Fantasy","Unknown"
"tt2536246","Destination Planet Negro","6.5","Unknown","Kevin Willmott","Tosin Morohunfola;Danielle Cooper;Kevin Willmott","Comedy","Unknown"
"tt3068960","Ded 005","6.4","90 mins.","Arkadiy Grigoryan","Andris Bulis;Natalia Dvoretskaya;Irina Efremova","Comedy","Unknown"
"tt2666206","The Sideways Light","0.0","85 mins.","Jennifer Harlow","Lindsay Burdge;Matthew Newton;Rocco Sisto","Drama;Mystery","Lily is haunted by memories while her mother, Ruth, loses her own."
"tt1578270","The Magic Stone","0.0","Unknown","Edgar Michael Bravo","Dane Deaner;Natasha Wynnyk;William Thomas Jones","Thriller","A journey into the mind of a homeless man who is trying to stay connected with reality as he struggles to protect a runaway boy and the girl he loves."
"tt2912316","Mursala","6.4","100 mins.","Viva Westi","Titi Rajo Bintang;Rio Dewanto;Mongol","Drama","Unknown"
"tt2492738","The Fall from Heaven","7.2","Unknown","Ferit Karahan","Ezgi Asaroglu;Rojin Tekin;GÃ¼listan Acet","Drama","Emine works as electrical engineer in a construction site where mostly Kurdish workers are employed..."
"tt2713884","Another One Opens","8.2","91 mins.","Jim Libby","Nicolas Neuhold;Kathy Tanner;Bronwynn Mertz-Penzinger;Anne Weiner","Comedy;Drama;Mystery","Five friends, battered by life, reunite after twenty years for a weekend in a remote guest house. Their hosts and the mysterious manor itself will challenge them all to see the world through new eyes."
